gen,wall_s,fitness_mean,fitness_max,welfare_mean,welfare_max,frac_food,frac_smoke,frac_reels,compulsion_smoke,compulsion_reels,mean_withdrawal,final_tolerance,mean_dan_rate_hz
0,75.10709714889526,-0.680368392657981,1.785473787859261,-11.714622029860038,7.502340669278055,0.002395833333333333,0.0009375,0.00125,0.001053370786516854,0.0014044943820224719,0.0001593489274238578,0.0,29.551895391444365
1,79.8002712726593,0.672476088315351,5.395016470196026,-12.134296032498241,-0.6485557844862342,0.0009375,0.005208333333333333,0.0,0.0028089887640449437,0.0,0.006029284786925858,0.013162705864213538,29.70049809837093
2,75.38794279098511,-0.23828362289878144,4.881569585370787,-11.793599587748758,3.016666053328663,0.0034375000000000005,0.0036458333333333334,0.00125,0.0036282771535580526,0.0014044943820224719,0.0053540610698450545,0.012962188760066846,29.747609145995227
